'Kod','CislaDomovni','IdentifikacniParcela','TypStavebnihoObjektuKod','ZpusobVyuzitiKod','CastObce','Momc','Nespravny','PlatiOd','PlatiDo','IdTransakce','GlobalniIdNavrhuZmeny','IsknBudovaId','Dokonceni','ZastavenaPlocha','NespravneUdaje','OznacenoDne','OznacenoInfo','IdentifikactniParcela','PocetBytu','PocetPodlazi','PodlahovaPlocha','VybaveniVytahemKod','x','y'
6581307,'98',2458415308,1,3,53406,,,2013-12-22,,441373,477566,297782308,,,,,,,1,,,9,-734381.96,-1112704.09
6581595,'128',,1,,53406,,,2011-07-01,,0,0,,,,,,,,1,,,2,-734363.52,-1112827.17
6581676,'136',2458434308,1,3,53406,,,2013-12-22,,441373,477566,297796308,,,,,,,2,1,,2,-734261.22,-1112934.3
6581765,'145',2458477308,1,3,53406,,,2013-12-22,,441373,477566,297831308,,,,,,,1,1,,2,-734445.91,-1112765.21
6581846,'154',2458473308,1,7,53406,,,2013-12-22,,441373,477566,297749308,,,,,,,1,1,,2,-734171.72,-1113328.07
6581927,'16',2458360308,2,8,53406,,,2013-12-22,,441373,477566,297691308,,,,,,,0,1,,2,-734313.14,-1112991.91
6582028,'64',2458482308,2,8,53406,,,2011-07-01,,0,0,297733308,,,,,,,0,,,,-734635.32,-1113186.3
6582109,'6',2522205308,1,7,53414,,,2013-12-22,,441373,477566,303244308,,,,,,,1,1,,9,-733723.79,-1112612.4
6582397,'41',2522244308,1,7,53414,,,2013-12-22,,441373,477566,302927308,,,,,,,1,1,,2,-733310.12,-1112903.52
6582478,'49',2522193308,1,7,53414,,,2013-12-22,,441373,477566,303095308,,,,,,,1,1,,2,-733505.89,-1112772.05
6582559,'60',2522166308,1,7,53414,,,2013-12-22,,441373,477566,303038308,,,,,,,3,1,,2,-733334.81,-1112489.48
6582621,'68',2522246308,1,13,53414,,,2013-12-22,,441373,477566,303220308,,,,,,,1,1,,9,-733900.27,-1113083.53
6582630,'69',2522263308,1,7,53414,,,2013-12-22,,441373,477566,303087308,,,,,,,1,1,,2,-733502.68,-1112812.4
6582729,'78',2522261308,1,7,53414,,,2013-12-22,,441373,477566,303139308,,,,,,,1,1,,2,-733578.73,-1112557.22
6582800,'86',2522277308,1,7,53414,,,2013-12-22,,441373,477566,302949308,,,,,,,2,1,,2,-733459,-1112817.01
6583091,'115',2522361308,1,7,53414,,,2013-12-22,,441373,477566,303091308,,,,,,,1,1,,2,-734069.3,-1112838.7
6583172,'123',2522383308,1,7,53414,,,2013-12-22,,441373,477566,302913308,,,,,,,1,1,,2,-733506.9,-1113133.75
6583181,'124',2522406308,1,7,53414,,,2013-12-22,,441373,477566,302911308,,,,,,,1,1,,2,-733508.81,-1113157.27
6583253,'131',2522391308,1,15,53414,,,2013-12-22,,441373,477566,302903308,,,,,,,0,1,,2,-733794.69,-1112878.35
6583342,'140',2522381308,1,7,53414,,,2013-12-22,,441373,477566,303098308,,,,,,,1,1,,2,-733364.62,-1113126.65
6583351,'141',2522395308,1,7,53414,,,2013-12-22,,441373,477566,303223308,,,,,,,6,1,,2,-733653.41,-1112810.48
6583423,'150',,1,,53414,,,2011-07-01,,0,0,,,,,,,,1,,,2,-734152.79,-1112589.46
6583504,'158',2522420308,1,15,53414,,,2013-12-22,,441373,477566,303270308,,,,,,,0,1,,2,-733834.35,-1112629.02
6583792,'187',2522444308,1,7,53414,,,2013-12-22,,441373,477566,302943308,,,,,,,1,1,,2,-733415.13,-1113039.7
6583873,'195',,1,,53414,,,2011-07-01,,0,0,,,,,,,,1,,,2,-734495.56,-1112585.48
6583954,'203',2522464308,1,7,53414,,,2013-12-22,,441373,477566,303002308,,,,,,,1,1,,2,-733314.43,-1113106.49
6584055,'215',,1,,53414,,,2011-07-01,,0,0,,,,,,,,1,,,2,-734287.17,-1112588.96
6584136,'224',2522520308,1,7,53414,,,2013-12-22,,441373,477566,303153308,,,,,,,1,1,,2,-734373.96,-1112568.86
6584217,'234',2522534308,1,7,53414,,,2013-12-22,,441373,477566,303138308,,,,,,,1,1,,9,-734485,-1112569.72
6584306,'244',2522482308,1,7,53414,,,2013-12-22,,441373,477566,303163308,,,,,,,1,1,,2,-733995,-1112716.1
6584586,'41',2522363308,2,8,53414,,,2013-12-22,,441373,477566,303078308,,,,,,,0,1,,9,-734127.58,-1112796.99
6584667,'51',2522455308,2,8,53414,,,2013-12-22,,441373,477566,303039308,,,,,,,0,1,,2,-734067.91,-1112654.25
6584756,'9',2569175308,1,3,53422,,,2013-12-22,,441373,477566,308239308,,,,,,,1,1,,9,-735945.19,-1113099.75
6584837,'17',2569171308,1,3,53422,,,2013-12-22,,441373,477566,308221308,,,,,,,1,1,,9,-736057.88,-1113122.38
6584918,'2',2597929308,1,7,53431,,,2013-12-22,,441373,477566,311978308,,,,,,,1,1,,2,-735405.17,-1111845.81
6585019,'12',2597947308,1,3,53431,,,2013-12-22,,441373,477566,311973308,,,,,,,1,1,,9,-735380.11,-1111808.05
6585299,'5',2522344308,1,13,53449,,,2013-12-22,,441373,477566,303198308,,,,,,,1,1,,2,-732072.17,-1113370.43
6585388,'15',2522333308,1,13,53449,,,2013-12-22,,441373,477566,303243308,,,,,,,1,,,9,-731925.14,-1113373.61
6585469,'70',2522351308,2,,53449,,,2011-07-01,,0,0,,,,,,,,0,,,,-731922.7,-1113409.32
6585531,'8',2597966308,1,2,53457,,,2013-12-22,,441373,477566,311948308,,,,,,,1,1,,2,-734359.06,-1111809.75
6585540,'10',2597961308,1,3,53457,,,2013-12-22,,441373,477566,311965308,,,,,,,1,,,9,-735114.55,-1112309.56
6585612,'6',2677257308,1,3,53465,,,2013-12-22,,441373,477566,319669308,,,,,,,1,1,,9,-733296.69,-1110812.88
6585621,'7',2677259308,1,3,53465,,,2013-12-22,,441373,477566,319662308,,,,,,,1,1,,9,-733302.13,-1110842.63
6585701,'17',2677273308,1,3,53465,,,2013-12-22,,441373,477566,319658308,,,,,,,2,3,,2,-733090,-1111125
6585710,'18',2677274308,1,3,53465,,,2013-12-22,,441373,477566,319680308,,,,,,,1,1,,2,-733124.13,-1111168.13
6585981,'5',2774853308,1,4,53473,,,2013-12-22,,441373,477566,338468308,,,,,,,1,1,,9,-733150.56,-1114827.5
6585990,'6',2774854308,1,2,53473,,,2013-12-22,,441373,477566,338457308,,,,,,,1,1,,2,-733148.13,-1114800.13
6586082,'16',2774862308,1,2,53473,,,2013-12-22,,441373,477566,338449308,,,,,,,1,1,,9,-733019.63,-1114841.75
6586163,'2',2523989308,1,5,53597,,,2013-12-22,,441374,477567,303288308,,,,,,,0,1,,2,-724347.06,-1130173.75
6586244,'10',2524060308,1,3,53597,,,2013-12-22,,441374,477567,303341308,,,,,,,1,1,,2,-724159.25,-1130029.38
6586333,'19',,1,,53597,,,2011-07-01,,0,0,,,,,,,,,,,,,
6586414,'27',2524014308,1,3,53597,,,2013-12-22,,441374,477567,303436308,,,,,,,1,1,,9,-724184.31,-1130329.63
6586783,'64',2524048308,1,3,53597,,,2013-12-22,,441374,477567,303441308,,,,,,,1,1,,2,-724080.94,-1130328.88
6586864,'72',2524066308,1,7,53597,,,2013-12-22,,441374,477567,303382308,,,,,,,1,1,,2,-723827.75,-1130272.75
6586945,'80',2524074308,1,3,53597,,,2013-12-22,,441374,477567,303475308,,,,,,,1,1,,2,-724029.81,-1130060
6587046,'90',2524097308,1,3,53597,,,2013-12-22,,441374,477567,303359308,,,,,,,1,1,,2,-723817.94,-1130086.13
6587127,'98',2524111308,1,19,53597,,,2013-12-22,,441374,477567,303405308,,,,,,,1,1,,2,-723802.06,-1130061.5
6587208,'106',2524121308,1,3,53597,,,2013-12-22,,441374,477567,303451308,,,,,,,1,1,,2,-724044.94,-1130011.13
6587496,'135',2524200308,1,3,53597,,,2013-12-22,,441374,477567,303429308,,,,,,,1,1,,9,-724005.69,-1130477
6587577,'143',2524188308,1,3,53597,,,2013-12-22,,441374,477567,303509308,,,,,,,1,1,,2,-723945.94,-1130159.75
6587666,'152',2524179308,1,7,53597,,,2013-12-22,,441374,477567,303511308,,,,,,,1,1,,2,-724037.25,-1130191.25
6587747,'160',2524171308,1,7,53597,,,2013-12-22,,441374,477567,303397308,,,,,,,2,1,,9,-724073.69,-1130174
6587828,'1',2538888308,1,3,53601,,,2013-12-22,,441374,477567,305051308,,,,,,,1,1,,2,-725414.94,-1130511.38
6587909,'9',2538878308,1,3,53601,,,2013-12-22,,441374,477567,305048308,,,,,,,1,1,,2,-725302.25,-1130672
6588000,'19',2538882308,1,3,53601,,,2013-12-22,,441374,477567,305063308,,,,,,,2,1,,2,-725449.69,-1130657.13
6588271,'25',2644256308,1,3,53619,,,2013-12-22,,441374,477567,316949308,,,,,,,1,1,,2,-723259.63,-1131777.38
6588280,'26',2644303308,1,3,53619,,,2013-12-22,,441374,477567,316917308,,,,,,,1,1,,2,-723264.13,-1131725.5
6588379,'35',2644278308,1,3,53619,,,2013-12-22,,441374,477567,316929308,,,,,,,1,1,,9,-723081.5,-1132081.13
6588441,'42',2644288308,1,3,53619,,,2013-12-22,,441374,477567,316901308,,,,,,,1,1,,2,-722840.25,-1132004.38
6588450,'43',2644294308,1,3,53619,,,2013-12-22,,441374,477567,316953308,,,,,,,1,1,,9,-722960.13,-1132046.25
6588522,'50',2644329308,1,3,53619,,,2013-12-22,,441374,477567,316935308,,,,,,,1,1,,2,-723228.06,-1131759.13
6588531,'51',2644328308,1,7,53619,,,2013-12-22,,441374,477567,316963308,,,,,,,1,,,9,-723280,-1131936
6588611,'6',2525899308,1,3,54127,,,2013-12-29,,444594,480624,303574308,,,,,,,1,1,,2,-722008.63,-1127558.5
6588620,'7',2525903308,1,7,54127,,,2013-12-29,,444594,480624,303537308,,,,,,,1,1,,9,-722069.44,-1127524.38
6588701,'15',2525918308,1,3,54127,,,2013-12-29,,444594,480624,303566308,,,,,,,1,1,,2,-721993.44,-1127634.63
6588891,'34',2525925308,1,3,54127,,,2013-12-29,,444594,480624,303557308,,,,,,,1,1,,2,-721876.13,-1127704.13
6588972,'42',2525950308,1,3,54127,,,2013-12-29,,444594,480624,303597308,,,,,,,1,1,,9,-721936.38,-1127629.75
6588981,'43',2525952308,1,3,54127,,,2013-12-29,,444594,480624,303554308,,,,,,,1,1,,2,-721697.88,-1127573.13
6589073,'52',2525970308,1,3,54127,,,2013-12-29,,444594,480624,303551308,,,,,,,2,1,,2,-722068.13,-1127661.88
6589154,'60',2525938308,1,3,54127,,,2013-12-29,,444594,480624,303553308,,,,,,,2,1,,2,-721836.31,-1127586.5
6589235,'68',2525914308,1,3,54127,,,2013-12-29,,444594,480624,303576308,,,,,,,1,1,,2,-722100.75,-1127591.75
6589324,'9',2424036308,1,2,58041,,,2013-12-22,,441373,477566,294632308,,,,,,,1,1,,2,-731334.21,-1112577.76
6589405,'61',2424033308,2,,58041,,,2013-12-22,,441373,477566,,,,,,,,0,,,9,-731160.33,-1112617.57
6589693,'9',2534073308,1,3,58289,,,2013-12-22,,441373,477566,304511308,,,,,,,1,,,9,-730963.81,-1115225.13
6589774,'17',2534038308,1,3,58289,,,2013-12-22,,441373,477566,304551308,,,,,,,1,1,,9,-731174.75,-1115413
6589855,'25',2534078308,1,3,58289,,,2013-12-22,,441373,477566,304527308,,,,,,,1,1,,2,-731415.06,-1115433
6589936,'33',2534102308,1,3,58289,,,2011-07-01,,0,0,304553308,,,,,,,0,,,,-731130.69,-1115350.88
6590063,'47',2534067308,1,3,58289,,,2013-12-22,,441373,477566,304503308,,,,,,,1,1,,2,-731104,-1115320.88
6590144,'5',2446812308,1,3,61123,,,2013-12-22,,441380,477575,296274308,,,,,,,1,1,,2,-744169.68,-1105727.31
6590225,'8',2446793308,1,3,61131,,,2013-12-22,,441380,477575,296291308,,,,,,,1,1,,9,-744118.14,-1105019.73
6590306,'6',2799211308,1,3,61140,,,2013-12-22,,441380,477575,339973308,,,,,,,1,1,,9,-746003.48,-1108843.2
6590594,'1',2535308308,1,3,61174,,,2013-12-22,,441380,477575,305028308,,,,,,,0,1,,2,-744270.44,-1110385.5
6590675,'9',2535200308,1,2,61174,,,2013-12-22,,441380,477575,304993308,,,,,,,0,1,,2,-744182,-1110569
6590764,'19',2535226308,1,3,61174,,,2013-12-22,,441380,477575,304743308,,,,,,,2,1,,2,-744067,-1110605.75
6590845,'27',3556793308,1,3,61174,,,2013-12-22,,441380,477575,304778308,,,,,,,1,1,,2,-744101.82,-1110440.66
6590926,'36',2535292308,1,3,61174,,,2013-12-22,,441380,477575,304705308,,,,,,,2,1,,2,-744237.75,-1110339.5
6591027,'46',2535247308,1,3,61174,,,2013-12-22,,441380,477575,304840308,,,,,,,1,1,,9,-744094.13,-1110328.63
6591108,'55',2535253308,1,3,61174,,,2013-12-22,,441380,477575,304616308,,,,,,,1,1,,9,-744153.19,-1110227
6591388,'83',2535287308,1,3,61174,,,2013-12-22,,441380,477575,305030308,,,,,,,1,1,,2,-744278.06,-1110214.75
6591477,'92',2535379308,1,3,61174,,,2013-12-22,,441380,477575,304852308,,,,,,,1,1,,9,-744358.4,-1110218.72
6591558,'100',2535369308,1,3,61174,,,2013-12-22,,441380,477575,304831308,,,,,,,1,1,,2,-744358.94,-1110327.38
6591639,'108',2535357308,1,3,61174,,,2013-12-22,,441380,477575,304732308,,,,,,,1,1,,9,-744453.38,-1110367
6591728,'117',2535408308,1,3,61174,,,2013-12-22,,441380,477575,304918308,,,,,,,1,1,,9,-744719.88,-1110198.25
6591809,'125',2535523308,1,3,61174,,,2013-12-22,,441380,477575,304898308,,,,,,,2,1,,2,-744540,-1110530
6592171,'164',2535316308,1,3,61174,,,2013-12-22,,441380,477575,304668308,,,,,,,1,1,,2,-744345.75,-1110387.13
6592180,'165',2535315308,1,3,61174,,,2013-12-22,,441380,477575,304682308,,,,,,,1,1,,2,-744329.56,-1110386.5
6592252,'174',2535244308,1,3,61174,,,2013-12-22,,441380,477575,304838308,,,,,,,1,1,,2,-744112.25,-1110368.25
6592261,'176',2535246308,1,3,61174,,,2013-12-22,,441380,477575,304716308,,,,,,,1,1,,2,-744122.19,-1110351.13
6592333,'186',2535363308,1,3,61174,,,2013-12-22,,441380,477575,304976308,,,,,,,1,1,,2,-744410,-1110345
6592422,'195',2535418308,1,3,61174,,,2013-12-22,,441380,477575,304673308,,,,,,,1,1,,2,-743711.94,-1108539.5
6592431,'196',2535439308,1,3,61174,,,2011-07-01,,0,0,304953308,,,,,,,0,,,,-744107.69,-1111082.38
6592503,'203',2535281308,1,7,61174,,,2013-12-22,,441380,477575,304610308,,,,,,,1,1,,9,-744222.88,-1110300.63
6592791,'235',2535463308,1,3,61174,,,2013-12-22,,441380,477575,304729308,,,,,,,2,1,,2,-743942.88,-1110716.25
6592872,'243',2535469308,1,7,61174,,,2013-12-22,,441380,477575,304604308,,,,,,,2,1,,2,-743954.31,-1110698.13
6592881,'244',2535470308,1,3,61174,,,2013-12-22,,441380,477575,304679308,,,,,,,1,1,,2,-743964.69,-1110677
6592953,'251',2535491308,1,3,61174,,,2013-12-22,,441380,477575,304821308,,,,,,,1,1,,9,-744379.94,-1110873.75
6593054,'261',2535534308,1,3,61174,,,2013-12-22,,441380,477575,304742308,,,,,,,1,1,,2,-744039.94,-1110271.5
6593135,'269',2535543308,1,7,61174,,,2013-12-22,,441380,477575,304750308,,,,,,,1,1,,2,-743914,-1110343
6593216,'277',2535567308,1,7,61174,,,2013-12-22,,441380,477575,304858308,,,,,,,2,1,,2,-743835.31,-1110326.5
6593585,'3',2446826308,1,3,61182,,,2013-12-22,,441380,477575,296303308,,,,,,,1,,,2,-744807.33,-1104242.39
6593666,'15',2446844308,1,,61182,,,2014-02-26,,536946,543923,,,,,,,,,,,,-744806.4,-1104367.21
6593755,'4',2636853308,1,3,61204,,,2013-12-22,,441380,477575,316379308,,,,,,,1,1,,2,-746416.89,-1110102.38
6593836,'2',2799204308,1,3,61212,,,2013-12-22,,441380,477575,339975308,,,,,,,1,1,,2,-745749.92,-1108963.42
6593917,'3',2799196308,1,3,61221,,,2013-12-22,,441380,477575,339992308,,,,,,,1,1,,9,-745922.2,-1109806.16
6594018,'4',2542848308,1,3,66109,,,2013-12-30,,445054,480805,305333308,,,,,,,1,1,,2,-733787.22,-1134893.26
6594298,'32',2542798308,1,3,66109,,,2013-12-30,,445054,480805,305572308,,,,,,,1,1,,2,-734071.13,-1135051.56
6594387,'41',2542854308,1,3,66109,,,2013-12-30,,445054,480805,305351308,,,,,,,1,1,,9,-733900.95,-1135107.82
6594468,'49',2542808308,1,3,66109,,,2013-12-30,,445054,480805,305640308,,,,,,,1,1,,2,-733950.17,-1134997.99
6594549,'57',2542835308,1,3,66109,,,2013-12-30,,445054,480805,305579308,,,,,,,1,,,9,-734770.43,-1134615.33
6594611,'64',2542828308,1,3,66109,,,2013-12-30,,445054,480805,305423308,,,,,,,1,1,,9,-734089.24,-1134843.41
6594620,'65',2542840308,1,3,66109,,,2013-12-30,,445054,480805,305526308,,,,,,,1,,,9,-735527.25,-1134654
6594719,'74',2542872308,1,3,66109,,,2013-12-30,,445054,480805,305446308,,,,,,,1,1,,2,-733787.59,-1134985.72
6594999,'102',2542810308,1,3,66109,,,2013-12-30,,445054,480805,305381308,,,,,,,1,1,,2,-733808.15,-1135015.51
6595081,'111',2542942308,1,3,66109,,,2013-12-30,,445054,480805,305438308,,,,,,,2,1,,2,-733989.56,-1135554.01
6595090,'112',2542953308,1,3,66109,,,2013-12-30,,445054,480805,305396308,,,,,,,2,1,,2,-733961.76,-1135348.24
6595162,'119',2542945308,1,3,66109,,,2013-12-30,,445054,480805,305437308,,,,,,,2,1,,2,-734015.1,-1135605.19
6595171,'120',2542943308,1,3,66109,,,2013-12-30,,445054,480805,305439308,,,,,,,2,1,,2,-734004.21,-1135565.45
6595243,'127',2542972308,1,3,66109,,,2013-12-30,,445054,480805,305488308,,,,,,,2,1,,2,-733948.18,-1134892.42
6595332,'136',2543010308,1,3,66109,,,2013-12-30,,445054,480805,305517308,,,,,,,1,1,,2,-733993.09,-1135274.64
6595341,'137',2543014308,1,3,66109,,,2013-12-30,,445054,480805,305525308,,,,,,,1,1,,2,-733952.42,-1135185.75
6595413,'144',2543021308,1,3,66109,,,2013-12-30,,445054,480805,305559308,,,,,,,1,1,,2,-734011.2,-1134918.4
6595693,'12',2542986308,2,8,66109,,,2011-07-01,,0,0,305469308,,,,,,,0,,,,-735099.69,-1135309.75
6595782,'21',2542915308,2,8,66109,,,2011-07-01,,0,0,305331308,,,,,,,0,,,,-734866.81,-1135384.5
6595791,'22',2542964308,2,8,66109,,,2011-07-01,,0,0,305477308,,,,,,,0,,,,-734816.81,-1135296.06
6595863,'29',2542922308,2,8,66109,,,2011-07-01,,0,0,305358308,,,,,,,0,,,,-734758.8,-1135181.82
6595944,'38',,2,,66109,,,2011-07-01,,0,0,,,,,,,,0,,,,-734707.13,-1135133.5
6596045,'48',2542937308,2,8,66109,,,2011-07-01,,0,0,305485308,,,,,,,0,,,,-734752.88,-1134120.88
6596126,'56',2963683308,2,8,66109,,,2011-07-01,,0,0,,,,,,,,0,,,,-734613.69,-1134059.25
6596207,'64',2543571308,2,8,66109,,,2011-07-01,,0,0,,,,,,,,0,,,,-735093.19,-1133466.63
6596576,'101',2543072308,2,8,66109,,,2011-07-01,,0,0,305566308,,,,,,,0,,,,-734502.48,-1134002.7
6596657,'7',2551509308,1,3,68667,,,2014-02-10,,507679,520148,307060308,,,,,,,1,1,,2,-743144.56,-1136939.88
6596746,'16',2551526308,1,3,68667,,,2014-02-10,,507679,520148,307114308,,,,,,,1,1,,9,-743007.38,-1136976.63
6596827,'24',2551493308,1,3,68667,,,2014-02-10,,507679,520148,307118308,,,,,,,1,1,,2,-743071.94,-1136856.5
6596908,'32',2551544308,1,3,68667,,,2014-02-10,,507679,520148,307139308,,,,,,,0,4,,2,-743044.56,-1136940.25
6597009,'42',2551548308,1,3,68667,,,2014-02-10,,507679,520148,307108308,,,,,,,1,1,,2,-743067,-1137146.5
6597289,'10',,1,,70793,,,2011-07-01,,0,0,,,,,,,,0,,,,-729687.88,-1127928.63
6597378,'9',2472359308,1,7,70807,,,2013-12-22,,441388,477586,299189308,,,,,,,1,1,,9,-732046.46,-1130433.24
6597459,'17',3686654308,1,3,70807,,,2013-12-22,,441388,477586,299104308,,,,,,,1,1,,2,-732134.2,-1130256.88
6597521,'24',2472371308,1,3,70807,,,2013-12-22,,441388,477586,299201308,,,,,,,1,1,,2,-733375.66,-1130484.37
6597530,'25',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6597602,'32',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6597611,'33',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6597700,'42',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6597971,'69',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6597980,'70',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6598072,'79',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6598081,'80',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6598153,'87',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6598234,'97',,1,,70807,,,2011-07-01,,0,0,,,,,,,,,,,,,
6598323,'9',2472469308,2,8,70807,,,2011-07-01,,0,0,299217308,,,,,,,0,,,,-733070.11,-1130406.89
6598404,'17',2472465308,2,8,70807,,,2011-07-01,,0,0,299206308,,,,,,,0,,,,-733125.31,-1130312.96
6598692,'25',2553624308,1,7,70815,,,2013-12-22,,441388,477586,582191308,,,,,,,1,1,,9,-730355.07,-1130238.88
6598773,'33',2553717308,1,3,70815,,,2013-12-22,,441388,477586,307195308,,,,,,,1,1,,2,-730452.29,-1130228.16
6598854,'41',2553578308,1,3,70815,,,2013-12-22,,441388,477586,307166308,,,,,,,1,1,,9,-730812.5,-1130050.92
6598935,'49',2553611308,1,3,70815,,,2013-12-22,,441388,477586,307389308,,,,,,,1,1,,2,-730581.32,-1130190.58
6599036,'59',2553575308,1,3,70815,,,2013-12-22,,441388,477586,307225308,,,,,,,1,1,,9,-730854.68,-1130064
6599117,'67',2553637308,1,3,70815,,,2013-12-22,,441388,477586,307163308,,,,,,,1,1,,9,-730988.57,-1130030.18
6599486,'104',2553612308,1,3,70815,,,2013-12-22,,441388,477586,307247308,,,,,,,1,1,,9,-730550.95,-1130194.06
6599567,'112',2553621308,1,7,70815,,,2013-12-22,,441388,477586,307265308,,,,,,,1,1,,9,-730485.78,-1130229.1
6599656,'121',2553679308,1,3,70815,,,2013-12-22,,441388,477586,307253308,,,,,,,1,1,,2,-730192.27,-1130413.62
6599737,'129',2553683308,1,3,70815,,,2013-12-22,,441388,477586,307255308,,,,,,,1,1,,9,-731117.03,-1129953.3
6599818,'137',2553701308,1,3,70815,,,2013-12-22,,441388,477586,307266308,,,,,,,1,1,,2,-730922.56,-1129994.26
6600018,'157',2553572308,1,3,70815,,,2013-12-22,,441388,477586,307304308,,,,,,,1,1,,9,-730991.79,-1130138.31
6600387,'195',2553825308,1,7,70815,,,2013-12-22,,441388,477586,307352308,,,,,,,1,1,,2,-730154.16,-1130298.25
6600468,'203',2553537308,1,3,70815,,,2013-12-22,,441388,477586,307357308,,,,,,,1,1,,2,-730421,-1130348.1
6600557,'212',2553806308,1,5,70815,,,2013-12-22,,441388,477586,307285308,,,,,,,0,1,,2,-730743.42,-1130199.46
6600638,'221',2553765308,1,3,70815,,,2013-12-22,,441388,477586,307431308,,,,,,,1,1,,2,-731209.33,-1130180.81
6600719,'2',2560327308,1,3,75159,,,2013-12-29,,444551,480567,307742308,,,,,,,1,,,9,-724435.13,-1128383.75
6601081,'39',2560312308,1,3,75159,,,2013-12-29,,444551,480567,307735308,,,,,,,1,1,,2,-724299.13,-1128622.75
6601090,'40',2560345308,1,3,75159,,,2013-12-29,,444551,480567,307709308,,,,,,,1,1,,9,-724114.81,-1128522.75
6601189,'49',2560364308,1,7,75159,,,2013-12-29,,444551,480567,307716308,,,,,,,2,1,,2,-724351.38,-1128706.25
6601251,'56',2560543308,1,,75159,,,2011-07-01,,0,0,,,,,,,,0,,,,-724497.94,-1128249.63
6601260,'57',,1,,75159,,,2011-07-01,,0,0,,,,,,,,0,,,,,
6601332,'7',2561408308,1,2,75582,,,2013-12-22,,441498,477717,307771308,,,,,,,1,,,9,-722939.75,-1101489.63
6601341,'8',2561406308,1,2,75582,,,2013-12-22,,441498,477717,307817308,,,,,,,1,,,9,-722948.75,-1101446.75
6601413,'17',2561416308,1,3,75582,,,2013-12-22,,441498,477717,307767308,,,,,,,1,1,,2,-723112.25,-1101491.88
6601502,'6',2561422308,1,7,75591,,,2013-12-22,,441498,477717,307800308,,,,,,,1,1,,2,-724022.25,-1101449.25
6601511,'7',2561421308,1,3,75591,,,2013-12-22,,441498,477717,307764308,,,,,,,0,,,9,-724067.06,-1101466
6601782,'10',2561458308,1,2,75612,,,2013-12-22,,441498,477717,307821308,,,,,,,1,,,9,-722896.13,-1102121.63
6601791,'13',2561456308,1,2,75612,,,2013-12-22,,441498,477717,307796308,,,,,,,1,1,,2,-722836.44,-1102112.5
6601871,'6',2570965308,1,3,89702,,,2013-12-22,,441345,477532,308398308,,,,,,,1,1,,9,-728614.13,-1141611
6601880,'7',2570926308,1,7,89702,,,2013-12-22,,441345,477532,308407308,,,,,,,1,1,,9,-728873.75,-1141333.25
6601952,'14',2570943308,1,3,89702,,,2013-12-22,,441345,477532,308371308,,,,,,,1,1,,9,-729052.81,-1141517.63
6601961,'15',2570942308,1,3,89702,,,2013-12-22,,441345,477532,308369308,,,,,,,1,1,,9,-729087.75,-1141464
6602045,'23',2570925308,1,3,89702,,,2013-12-22,,441345,477532,308422308,,,,,,,1,3,,2,-728852.63,-1141277.38
6602134,'32',2570955308,1,7,89702,,,2013-12-22,,441345,477532,308429308,,,,,,,1,1,,2,-728700.75,-1141465.63
6602215,'40',2570934308,1,3,89702,,,2013-12-22,,441345,477532,308414308,,,,,,,1,1,,9,-729203.19,-1141470.88
6602495,'10',2572677308,1,3,89958,,,2013-12-22,,441380,477575,308579308,,,,,,,1,1,,2,-743140.16,-1112364.79
6602584,'21',2572727308,1,3,89958,,,2013-12-22,,441380,477575,308541308,,,,,,,1,1,,2,-743236.26,-1112231.3
6602746,'6',2572582308,1,3,89966,,,2013-12-22,,441380,477575,308485308,,,,,,,2,1,,2,-743235.22,-1113440.42
6602835,'15',2572600308,1,7,89966,,,2013-12-22,,441380,477575,308533308,,,,,,,1,1,,9,-743235.05,-1113600.31
6602916,'24',2572610308,1,7,89966,,,2013-12-22,,441380,477575,308528308,,,,,,,1,1,,9,-743242.14,-1113630.74
6603009,'34',3811801308,1,3,89966,,,2013-12-22,,441380,477575,308446308,,,,,,,4,3,,2,-743355.47,-1113499.25
6603297,'24',2624066308,1,3,89974,,,2013-12-22,,441380,477575,314145308,,,,,,,1,1,,2,-744771.92,-1113966.56
6603378,'32',2624071308,1,3,89974,,,2013-12-22,,441380,477575,314110308,,,,,,,1,1,,9,-744300.75,-1114595.5
6603459,'40',2624082308,1,3,89974,,,2013-12-22,,441380,477575,314157308,,,,,,,1,1,,2,-744698.78,-1114005.75
