'Kod','CisloDomovni','CisloOrientacni','CisloOrientacniPismeno','Psc','StavebniObjekt','Ulice','Nespravny','PlatiOd','PlatiDo','IdTransakce','GlobalniIdNavrhuZmeny','NespravneUdaje','OznacenoDne','OznacenoInfo','x','y'
'19782811','72',,,'39001','19560834',,,'2013-12-05',,'423650','469597',,,,'-737625.81','-1122146'
'19783043','97',,,'39001','19561067',,,'2013-12-05',,'423650','469597',,,,'-737678.38','-1121959.25'
'19783051','1',,,'39003','19561075','577448',,'2013-12-05',,'423650','469597',,,,'-736904.44','-1119368'
'19783086','4',,,'39003','19561105','577448',,'2013-12-05',,'423650','469597',,,,'-737010.11','-1119208.7'
'19783108','6',,,'39003','19561121','577448',,'2013-12-05',,'423650','469597',,,,'-737016.05','-1119135.98'
'19783159','11',,,'39003','19561172','577448',,'2013-12-05',,'423650','469597',,,,'-737010.3','-1119059.2'
'19783191','15',,,'39003','19561211','577448',,'2013-12-05',,'423650','469597',,,,'-736975.35','-1118982.59'
'19783213','17',,,'39003','19561237','577448',,'2013-12-05',,'423650','469597',,,,'-736978.95','-1118953.34'
'19783493','69',,,'39003','19561512','577014',,'2013-12-05',,'423650','469597',,,,'-736688.46','-1118755.06'
'19783515','71',,,'39003','19561539','576387',,'2013-12-05',,'423650','469597',,,,'-736747.43','-1118730.17'
'19783612','83',,,'39003','19561636','576387',,'2013-12-05',,'423650','469597',,,,'-736774.46','-1118722.28'
'19783701','94',,,'39003','19561725','576069',,'2013-12-05',,'423650','469597',,,,'-736942.3','-1118640.08'
'19783981','124',,,'39003','19562004','576972',,'2013-12-05',,'423650','469597',,,,'-736788.16','-1119034.5'
'19784066','132',,,'39003','19562080','576069',,'2013-12-05',,'423650','469597',,,,'-736987.69','-1118592.46'
'19784236','149',,,'39003','19562250','577995',,'2013-12-05',,'423650','469597',,,,'-736731.43','-1119069.68'
'19784287','154',,,'39003','19562306','577308',,'2013-12-05',,'423650','469597',,,,'-736759.85','-1118970.6'
'19784333','159',,,'39003','19562357','576841',,'2013-12-05',,'423650','469597',,,,'-736842','-1119049.88'
'19784449','170',,,'39003','19562462','576972',,'2013-12-05',,'423650','469597',,,,'-736818.92','-1118954.99'
'19784562','182',,,'39003','19562586','577995',,'2013-12-05',,'423650','469597',,,,'-736889.48','-1119136.34'
'19784660','192',,,'39003','19562683','577995',,'2013-12-05',,'423650','469597',,,,'-736870.37','-1119095.1'
'19784953','221',,,'39003','19562977','576972',,'2013-12-05',,'423650','469597',,,,'-736743.95','-1118885.09'
'19784996','225',,,'39003','19563019','576972',,'2013-12-05',,'423650','469597',,,,'-736717.13','-1118884.29'
'19785020','228',,,'39003','19563043','577308',,'2013-12-05',,'423650','469597',,,,'-736722.32','-1118946.96'
'19785054','231',,,'39003','19563078','577308',,'2013-12-05',,'423650','469597',,,,'-736697.92','-1118946.46'
'19785089','234',,,'39003','19563108','576794',,'2013-12-05',,'423650','469597',,,,'-736660.1','-1118897.68'
'19785356','261',,,'39003','19563370','576271',,'2013-12-05',,'423650','469597',,,,'-737124.7','-1119016.89'
'19785381','264',,,'39003','19563400','576271',,'2013-12-05',,'423650','469597',,,,'-737127.16','-1119040.32'
'19785402','266',,,'39003','19563426','576271',,'2013-12-05',,'423650','469597',,,,'-737128.88','-1119055.97'
'19785411','267',,,'39003','19563434','576271',,'2013-12-05',,'423650','469597',,,,'-737130.08','-1119063.64'
'19785445','270',,,'39003','19563469','576271',,'2013-12-05',,'423650','469597',,,,'-737132.44','-1119087.23'
'19785488','274',,,'39003','19563507','576271',,'2013-12-05',,'423650','469597',,,,'-737136.74','-1119118.38'
'19785542','280',,,'39003','19563566','576271',,'2013-12-05',,'423650','469597',,,,'-737142.09','-1119164.87'
'19785577','283',,,'39003','19563591','576271',,'2013-12-05',,'423650','469597',,,,'-737109.05','-1119165.76'
'19785721','298',,,'39003','19563744','576239',,'2013-12-05',,'423650','469597',,,,'-737089.6','-1119026.03'
'19785844','310',,,'39003','19563868','576239',,'2013-12-05',,'423650','469597',,,,'-737039.67','-1118883.2'
'19785852','311',,,'39003','19563876','576239',,'2013-12-05',,'423650','469597',,,,'-737031.83','-1118885'
'19785879','313',,,'39003','19563892','576239',,'2013-12-05',,'423650','469597',,,,'-737017.79','-1118889.97'
'19786042','330',,,'39003','19564066','576565',,'2013-12-05',,'423650','469597',,,,'-736688.53','-1119138.51'
'19786093','335',,,'39003','19564112','576565',,'2013-12-05',,'423650','469597',,,,'-736656.14','-1119122.65'
'19786441','10',,,'39131','19564465',,,'2013-12-05',,'423650','469597',,,,'-738619.27','-1117169.7'
'19786522','3',,,'39131','19564546',,,'2013-12-05',,'423650','469597',,,,'-738455.41','-1117537.31'
'19786549','5',,,'39131','19564562',,,'2013-12-05',,'423650','469597',,,,'-738497.49','-1117626.9'
'19786816','22',,,'39156','19564830','576662',,'2013-12-05',,'423650','469597',,,,'-732789.36','-1120812.5'
'19786883','29',,,'39156','19564902','577871',,'2013-12-05',,'423650','469597',,,,'-732701.17','-1120763.25'
'19786964','37',,,'39156','19564988','576662',,'2013-12-05',,'423650','469597',,,,'-732752.96','-1120751.7'
'19786981','39',,,'39156','19565003','576662',,'2013-12-05',,'423650','469597',,,,'-732777.64','-1120800.12'
'19787201','62',,,'39156','19565224','577871',,'2013-12-05',,'423650','469597',,,,'-732593.01','-1120821.44'
'19787278','71',,,'39156','19565291','576662',,'2013-12-05',,'423650','469597',,,,'-732733.63','-1120732'
'19787391','86',,,'39156','19565411','575704',,'2013-12-05',,'423650','469597',,,,'-732773.46','-1120956.91'
'19787464','95',,,'39156','19565488','576662',,'2013-12-05',,'423650','469597',,,,'-732738.37','-1120674.76'
'19787537','104',,,'39156','19565551','575704',,'2013-12-05',,'423650','469597',,,,'-733257.98','-1120783.98'
'19787863','137',,,'39156','19565887','575704',,'2013-12-05',,'423650','469597',,,,'-733276.83','-1120749.26'
'19787901','141',,,'39156','19565925','576018',,'2013-12-05',,'423650','469597',,,,'-733333.91','-1120759.2'
'19788053','158',,,'39156','19566077','578053',,'2013-12-05',,'423650','469597',,,,'-733252.56','-1120827.01'
'19788282','181',,,'39156','19566301','578053',,'2013-12-05',,'423650','469597',,,,'-733249.67','-1120819.37'
'19788304','183',,,'39156','19566328','575704',,'2013-12-05',,'423650','469597',,,,'-732525.26','-1120945.48'
'19788517','204',,,'39156','19566531','577341',,'2013-12-05',,'423650','469597',,,,'-732859.31','-1121144.71'
'19788550','208',,,'39156','19566573','575712',,'2013-12-05',,'423650','469597',,,,'-733259.02','-1120562.94'
'19788568','209',,,'39156','19566581','577898',,'2013-12-05',,'423650','469597',,,,'-732154.65','-1121075.95'
'19788592','212',,,'39156','19566611','576824',,'2013-12-05',,'423650','469597',,,,'-733459.11','-1120643.53'
'19788649','217',,,'39156','19566662','577383',,'2013-12-05',,'423650','469597',,,,'-731866.83','-1120398.14'
'19788657','218',,,'39156','19566671','575976',,'2013-12-05',,'423650','469597',,,,'-732448.09','-1120872.19'
'19788797','232',,,'39156','19566816','576832',,'2013-12-05',,'423650','469597',,,,'-733161.91','-1120667.74'
'19789025','257',,,'39156','19567049','577821',,'2013-12-05',,'423650','469597',,,,'-733209.33','-1120558.13'
'19789157','270',,,'39156','19567171','576832',,'2013-12-05',,'423650','469597',,,,'-733303.29','-1120615.38'
'19789696','324',,,'39156','19567715','1333763',,'2014-05-29',,'612707','586527',,,,'-733277.38','-1120432.06'
'19789718','326',,,'39156','19567731','1333763',,'2014-05-29',,'612707','586527',,,,'-733200.97','-1120458.17'
'19789742','329',,,'39156','19567766','575712',,'2013-12-05',,'423650','469597',,,,'-733248.09','-1120511.71'
'19789963','351',,,'39156','19567987','1333747',,'2014-05-29',,'612372','586408',,,,'-732196.35','-1120812.1'
'19790031','358',,,'39156','19568053','1333763',,'2014-05-29',,'612707','586527',,,,'-733293.66','-1120426.65'
'19790261','381',,,'39156','19568282','577383',,'2013-12-05',,'423650','469597',,,,'-732331.14','-1120851.83'
'19790279','382',,,'39156','19568291','577341',,'2013-12-05',,'423650','469597',,,,'-732751.72','-1121209.12'
'19790406','395',,,'39156','19568428','577341',,'2013-12-05',,'423650','469597',,,,'-732986.13','-1121232.89'
'19790422','397',,,'39156','19568444','575704',,'2013-12-05',,'423650','469597',,,,'-733376.25','-1120564'
'19790503','405',,,'39156','19568525','577871',,'2013-12-05',,'423650','469597',,,,'-732677.32','-1120742.25'
'19790554','410',,,'39156','19568576','576344',,'2013-12-05',,'423650','469597',,,,'-732765.09','-1121147.75'
'19790627','417',,,'39156','19568649','577880',,'2013-12-05',,'423650','469597',,,,'-732192.29','-1120947.11'
'19790686','423',,,'39156','19568703','1333763',,'2014-05-29',,'612707','586527',,,,'-733048.29','-1120505.12'
'19790716','426',,,'39156','19568738','1333747',,'2014-05-29',,'612372','586408',,,,'-732169.21','-1120788.67'
'19790732','428',,,'39156','19568754','1333747',,'2014-05-29',,'612372','586408',,,,'-732165.93','-1120825.8'
'19790881','446',,,'39156','19568908','577383',,'2013-12-05',,'423650','469597',,,,'-732373.8','-1120854.77'
'19790911','449',,,'39156','19568932','575704',,'2013-12-05',,'423650','469597',,,,'-733213.53','-1120757.26'
'19791160','474',,,'39156','19569181',,,'2013-12-05',,'423650','469597',,,,'-731839.99','-1121153.64'
'19791186','476',,,'39156','19569203','575704',,'2013-12-05',,'423650','469597',,,,'-732920.98','-1120932.07'
'19791330','2',,,'39002','19569351',,,'2013-12-05',,'423650','469597',,,,'-731390.34','-1119409.1'
'19791542','23',,,'39002','19569564',,,'2013-12-05',,'423650','469597',,,,'-730433.78','-1119719.5'
'19791739','14',,,'39002','19569751',,,'2013-12-05',,'423650','469597',,,,'-732094.77','-1118821.94'
'19791844','25',,,'39002','19569866',,,'2013-12-05',,'423650','469597',,,,'-732348.18','-1118971.23'
'19791992','40',,,'39002','19570015',,,'2013-12-05',,'423650','469597',,,,'-732506.22','-1118968.25'
'19792221','63',,,'39002','19570244',,,'2013-12-05',,'423650','469597',,,,'-732096.14','-1118937.78'
'19792255','66',,,'39002','19570279',,,'2013-12-05',,'423650','469597',,,,'-732186.99','-1118997.51'
'19792646','14',,,'39901','19570660',,,'2013-12-01',,'414142','463397',,,,'-747126.44','-1105807.5'
'19792760','2',,,'39852','19570783','573329',,'2013-12-01',,'414142','463397',,,,'-747684.56','-1108151.88'
'19792841','10',,,'39852','19570864','573302',,'2013-12-01',,'414142','463397',,,,'-747377','-1107794.88'
'19792867','12',,,'39852','19570881','573311',,'2013-12-01',,'414142','463397',,,,'-747585.13','-1107771.63'
'19792956','21',,,'39852','19570970','573299',,'2013-12-01',,'414142','463397',,,,'-747548.75','-1108114.5'
'19792981','24',,,'39852','19571003','573299',,'2013-12-01',,'414142','463397',,,,'-747544.75','-1108103.13'
'19793162','42',,,'39852','19571186','573337',,'2013-12-01',,'414142','463397',,,,'-747540.69','-1107785.25'
'19793189','44',,,'39852','19571208','573345',,'2013-12-01',,'414142','463397',,,,'-747400.56','-1107892'
'19793197','46',,,'39852','19571216','573337',,'2013-12-01',,'414142','463397',,,,'-747566.75','-1107816.13'
'19793251','52',,,'39852','19571275','573299',,'2013-12-01',,'414142','463397',,,,'-747591.69','-1108159.63'
'19793359','62',,,'39852','19571372','573345',,'2013-12-01',,'414142','463397',,,,'-747346.13','-1107907.5'
'19793855','112',,,'39852','19571879','573311',,'2013-12-01',,'414142','463397',,,,'-747697.44','-1107855'
'19793880','115',,,'39852','19571909','573311',,'2013-12-01',,'414142','463397',,,,'-747707.38','-1107879.25'
'19794045','131',,,'39852','19572069','573337',,'2013-12-01',,'414142','463397',,,,'-747618.5','-1107553.63'
'19794061','133',,,'39852','19572085','573302',,'2013-12-01',,'414142','463397',,,,'-747506.94','-1107668.5'
'19794215','154',,,'39852','19572239','573311',,'2013-12-01',,'414142','463397',,,,'-747769','-1107957.38'
'19794223','155',,,'39852','19572247','694207',,'2013-12-01',,'414142','463397',,,,'-747371.06','-1108080'
'19794291','7',,,'39901','19572310',,,'2013-12-01',,'414142','463397',,,,'-745144.63','-1106389.8'
'19794312','9',,,'39901','19572336',,,'2013-12-01',,'414142','463397',,,,'-745345.94','-1106743.5'
'19794410','20',,,'39901','19572433',,,'2011-07-01',,'0','0',,,,,
'19794568','8',,,'39003','19572581','689572',,'2013-12-05',,'423650','469597',,,,'-735632.38','-1117307.75'
'19794592','11',,,'39003','19572611','689602',,'2013-12-05',,'423650','469597',,,,'-735513.56','-1117202.5'
'19794720','24',,,'39003','19572743','689548',,'2013-12-05',,'423650','469597',,,,'-735590.06','-1117154.25'
'19794771','30',,,'39003','19572794','689734',,'2014-01-29',,'489112','506405',,,,'-735521.16','-1117081.71'
'19794843','37',,,'39003','19572867','689548',,'2013-12-05',,'423650','469597',,,,'-735615.63','-1117159.5'
'19794975','50',,,'39003','19572999','689548',,'2013-12-05',,'423650','469597',,,,'-735792.94','-1117644.75'
'19795092','62',,,'39003','19573111','689777',,'2013-12-05',,'423650','469597',,,,'-735659.81','-1117145.13'
'19795131','66',,,'39003','19573154','689581',,'2013-12-05',,'423650','469597',,,,'-735793.63','-1117568'
'19795301','83',,,'39003','19573324','689602',,'2013-12-05',,'423650','469597',,,,'-735480.63','-1117060.5'
'19795394','94',,,'39003','19573413','689548',,'2013-12-05',,'423650','469597',,,,'-735653.38','-1117309'
'19795513','10',,,'39901','19573537',,,'2013-12-01',,'414142','463397',,,,'-748035.06','-1108793.5'
'19795840','7',,,'39156','19573863','577120',,'2013-12-05',,'423650','469597',,,,'-729811.19','-1121414.85'
'19796099','32',,,'39156','19574118','577138',,'2013-12-05',,'423650','469597',,,,'-729834.6','-1121198.86'
'19796218','44',,,'39156','19574231','576115',,'2013-12-05',,'423650','469597',,,,'-729982.87','-1121080.37'
'19796307','53',,,'39156','19574321','576115',,'2013-12-05',,'423650','469597',,,,'-730065.07','-1121090.79'
'19796366','59',,,'39156','19574380','576115',,'2013-12-05',,'423650','469597',,,,'-730080.14','-1121089.71'
'19796463','69',,,'39156','19574487','577693',,'2013-12-05',,'423650','469597',,,,'-730193.61','-1121186.8'
'19796480','71',,,'39156','19574509','576425',,'2013-12-05',,'423650','469597',,,,'-729913.3','-1120990.41'
'19796528','75',,,'39156','19574541','576727',,'2013-12-05',,'423650','469597',,,,'-730258.31','-1121144.83'
'19796544','77',,,'39156','19574568','576115',,'2013-12-05',,'423650','469597',,,,'-729881.95','-1121141'
'19796862','110',,,'39156','19574886','576115',,'2013-12-05',,'423650','469597',,,,'-729986.03','-1121117.85'
'19796889','1',,,'39001','19574908','578177',,'2013-12-05',,'423650','469597',,,,'-736016.81','-1119531.07'
'19796943','7',,,'39001','19574967','578177',,'2013-12-05',,'423650','469597',,,,'-735902.44','-1119464.21'
'19797044','17','17',,'39001','19575068','578177',,'2014-04-07',,'575291','569199',,,,'-735952.41','-1119565.1'
'19797133','26','8',,'39001','19575157','577499',,'2013-12-05',,'423650','469597',,,,'-736075.65','-1119494.64'
'19797206','33','2',,'39001','19575220','576433',,'2014-04-07',,'575291','569199',,,,'-736066.71','-1119514.87'
'19797371','50','2',,'39001','19575394','577235',,'2013-12-05',,'423650','469597',,,,'-736081.04','-1119529.84'
'19797508','63','1',,'39001','19575521','576999',,'2013-12-05',,'423650','469597',,,,'-736096.26','-1119605.21'
'19797893','103','13',,'39001','19575912','576280',,'2013-12-05',,'423650','469597',,,,'-736119','-1119652.46'
'19797974','111','3',,'39001','19575998','576280',,'2014-04-07',,'575291','569199',,,,'-736031.6','-1119593.78'
'19798032','117','8',,'39001','19576056','576280',,'2013-12-05',,'423650','469597',,,,'-736053.78','-1119627.89'
'19798083','122','18',,'39001','19576102','576280',,'2014-04-07',,'575291','569199',,,,'-736115.32','-1119687.86'
'19798113','126','24',,'39001','19576137','576280',,'2013-12-05',,'423650','469597',,,,'-736168.01','-1119734.56'
'19798326','147','5',,'39001','19576340','577171',,'2013-12-05',,'423650','469597',,,,'-735910.96','-1119630.41'
'19798504','165','5',,'39001','19576528','576336',,'2013-12-05',,'423650','469597',,,,'-735874.37','-1119623.66'
'19798598','175','20',,'39001','19576617','576336',,'2013-12-05',,'423650','469597',,,,'-736003.73','-1119663.38'
'19798741','190','14',,'39001','19576765','575968',,'2013-12-05',,'423650','469597',,,,'-735933.62','-1119667.18'
'19798831','201','14',,'39001','19576854','577545',,'2013-12-05',,'423650','469597',,,,'-735792.77','-1119671.58'
'19798971','215','5',,'39001','19576994','575755',,'2013-12-05',,'423650','469597',,,,'-735779.17','-1119677.3'
'19799021','221','5',,'39001','19577044','577146',,'2013-12-05',,'423650','469597',,,,'-735865.1','-1119559.09'
'19799136','232','1',,'39001','19577150','577146',,'2014-04-07',,'575291','569199',,,,'-735769.24','-1119591.73'
'19799268','249',,,'39001','19577281','578169',,'2013-12-05',,'423650','469597',,,,'-735745.64','-1119543.6'
'19799454','269','4',,'39001','19577478','576361',,'2013-12-05',,'423650','469597',,,,'-735845.34','-1119486.48'
'19799551','280','5',,'39001','19577575','575551',,'2013-12-05',,'423650','469597',,,,'-735865.18','-1119391.77'
'19799837','308','3',,'39001','19577851','577499',,'2013-12-05',,'423650','469597',,,,'-736028.65','-1119460.77'
'19799853','310','2',,'39001','19577877','578088',,'2013-12-05',,'423650','469597',,,,'-736055.56','-1119467.25'
'19799870','312',,,'39001','19577893','577499',,'2013-12-05',,'423650','469597',,,,'-736074.53','-1119471.22'
'19799918','316','3',,'39001','19577931','577201',,'2013-12-05',,'423650','469597',,,,'-736074.86','-1119437.37'
'27926869','45',,,'39161','27395481',,,'2014-03-05',,'546238','550682',,,,'-747249.32','-1116587.23'
'27926885','354',,,'39161','27395502',,,'2013-12-01',,'414490','463733',,,,'-748911.56','-1119450.82'
'27938336','3120',,,'39002','27406695','575691',,'2013-12-05',,'423650','469597',,,,'-734135.26','-1120399.18'
'19800029','328','11',,'39001','19578041','577201',,'2013-12-05',,'423650','469597',,,,'-736132.41','-1119416.83'
'19800096','335','19',,'39001','19578113','575763',,'2013-12-05',,'423650','469597',,,,'-736074.79','-1119389'
'19800355','366','1',,'39001','19578377','576131',,'2013-12-05',,'423650','469597',,,,'-735734.4','-1119421.89'
'19800401','371','10',,'39001','19578423','577103',,'2013-12-05',,'423650','469597',,,,'-735772.47','-1119259.29'
'19800606','394','6',,'39001','19578628','576786',,'2014-04-07',,'575405','569310',,,,'-736240.82','-1119853.35'
'19800649','398','9',,'39001','19578661','575534',,'2013-12-05',,'423650','469597',,,,'-736356.51','-1120198.22'
'19800690','403','32',,'39001','19578717','575534',,'2013-12-05',,'423650','469597',,,,'-736265.25','-1120080.07'
'19800983','436','4',,'39001','19579004','576573',,'2013-12-05',,'423650','469597',,,,'-735915.49','-1119752.39'
